index,year,energia_Gg_CO2e_GWP_SAR,residuo_Gg_CO2e_GWP_SAR,agropecuaria_Gg_CO2e_GWP_SAR,ippu_Gg_CO2e_GWP_SAR,lulucf_Gg_CO2e_GWP_SAR
"9480
Organizações associativas e outros serviços pessoais",2005,124.87030307663933,0.0,0.0,0.0,0.0
"9700
Serviços domésticos",2005,0.0,0.0,0.0,0.0,0.0
RESIDENCIAL,2005,23547.632547534307,48561.960167664336,0.0,0.0,0.0
"0191
Agricultura, inclusive o apoio à agricultura e a pós-colheita",2006,9355.108323610084,0.0,60600.48913881729,0.0,162241.03362654118
"0192
Pecuária, inclusive o apoio à pecuária",2006,4287.502434044609,1260.5082,372909.27853623964,0.0,1069717.4888549016
"0280
Produção florestal; pesca e aquicultura",2006,2220.171289037555,0.0,241.68036663973263,0.0,-36192.08997253781
"0580
Extração de carvão mineral e de minerais não-metálicos",2006,1211.2665222702287,0.0,0.0,0.0,0.0
"0680
Extração de petróleo e gás, inclusive as atividades de apoio",2006,1835.8316333315965,0.0,0.0,0.0,0.0
"0791
Extração de minério de ferro, inclusive beneficiamentos e a aglomeração",2006,3078.811786919296,0.0,0.0,0.0,0.0
"0792
Extração de minerais metálicos não-ferrosos, inclusive beneficiamentos",2006,4070.662765388692,0.0,0.0,0.0,0.0
"1091
Abate e produtos de carne, inclusive os produtos do laticínio e da pesca",2006,2412.985855834995,1109.2368,0.0,0.0,0.0
"1092
Fabricação e refino de açúcar",2006,779.124788812454,0.0,0.0,0.0,0.0
"1093
Outros produtos alimentares",2006,1360.525214788768,0.0,0.0,0.0,0.0
"1100
Fabricação de bebidas",2006,600.5687993628478,203.6601,0.0,0.0,0.0
"1200
Fabricação de produtos do fumo",2006,25.459993107504708,0.0,0.0,0.0,0.0
"1300
Fabricação de produtos têxteis",2006,1194.7230129139145,0.0,0.0,0.0,0.0
"1400
Confecção de artefatos do vestuário e acessórios",2006,78.05352487503977,0.0,0.0,0.0,0.0
"1500
Fabricação de calçados e de artefatos de couro",2006,92.41834845244792,0.0,0.0,0.0,0.0
"1600
Fabricação de produtos da madeira",2006,1178.7848696561537,0.0,0.0,0.0,0.0
"1700
Fabricação de celulose, papel e produtos de papel",2006,4320.8452473592515,369.6483,0.0,0.0,0.0
"1800
Impressão e reprodução de gravações",2006,37.95228811283619,0.0,0.0,0.0,0.0
"1991
Refino de petróleo e coquerias",2006,52831.520434579696,0.0,0.0,0.0,0.0
"1992
Fabricação de biocombustíveis",2006,708.1760376467479,0.0,0.0,0.0,0.0
"2091
Fabricação de químicos orgânicos e inorgânicos, resinas e elastômeros",2006,12577.110366827319,0.0,0.0,14914.082338743643,0.0
"2092
Fabricação de defensivos, desinfestantes, tintas e químicos diversos",2006,2562.4393599077216,0.0,0.0,0.0,0.0
"2093
Fabricação de produtos de limpeza, cosméticos/perfumaria e higiene pessoal",2006,864.5511656261093,0.0,0.0,0.0,0.0
"2100
Fabricação de produtos farmoquímicos e farmacêuticos",2006,209.7290462635062,0.0,0.0,0.0,0.0
"2200
Fabricação de produtos de borracha e de material plástico",2006,1408.098797470451,0.0,0.0,0.0,0.0
"2300
Fabricação de produtos de minerais não-metálicos",2006,14087.427267127945,0.0,0.0,21714.61476506001,0.0
"2491
Produção de ferro-gusa/ferroligas, siderurgia e tubos de aço sem costura",2006,6889.427876453819,0.0,0.0,41388.71921700481,0.0
"2492
Metalurgia de metais não-ferrosos e a fundição de metais",2006,4157.214859906243,0.0,0.0,4381.90273274615,0.0
"2500
Fabricação de produtos de metal, exceto máquinas e equipamentos",2006,1484.0514490359928,0.0,0.0,0.0,0.0
"2600
Fabricação de equipamentos de informática, produtos eletrônicos e ópticos",2006,64.527213451909,0.0,0.0,0.0,0.0
"2700
Fabricação de máquinas e equipamentos elétricos",2006,375.94703550605595,0.0,0.0,0.0,0.0
"2800
Fabricação de máquinas e equipamentos mecânicos",2006,315.11659989832316,0.0,0.0,0.0,0.0
"2991
Fabricação de automóveis, caminhões e ônibus, exceto peças",2006,316.79921763113515,0.0,0.0,0.0,0.0
"2992
Fabricação de peças e acessórios para veículos automotores",2006,865.8837744020003,0.0,0.0,0.0,0.0
"3000
Fabricação de outros equipamentos de transporte, exceto veículos automotores",2006,70.0659060047078,0.0,0.0,0.0,0.0
"3180
Fabricação de móveis e de produtos de indústrias diversas",2006,168.93832081524934,0.0,0.0,0.0,0.0
"3300
Manutenção, reparação e instalação de máquinas e equipamentos",2006,124.34641117820776,0.0,0.0,0.0,0.0
"3500
Energia elétrica, gás natural e outras utilidades",2006,6215.843893796325,0.0,0.0,0.0,0.0
"3680
Água, esgoto e gestão de resíduos",2006,499.9001732725224,0.0,0.0,0.0,0.0
"4180
Construção",2006,918.2281087727338,0.0,0.0,0.0,0.0
"4500
Comércio e reparação de veículos automotores e motocicletas",2006,60.26813599882091,0.0,0.0,0.0,0.0
"4680
Comércio por atacado e a varejo, exceto veículos automotores",2006,1029.9163690289088,0.0,0.0,0.0,0.0
"4900
Transporte terrestre",2006,134458.01363578739,0.0,0.0,0.0,0.0
"5000
Transporte aquaviário",2006,3510.651194312674,0.0,0.0,0.0,0.0
"5100
Transporte aéreo",2006,6201.790383283172,0.0,0.0,0.0,0.0
"5280
Armazenamento, atividades auxiliares dos transportes e correio",2006,71.50676334749781,0.0,0.0,0.0,0.0
"5500
Alojamento",2006,52.54586594182618,0.0,0.0,0.0,0.0
"5600
Alimentação",2006,98.77945957120515,0.0,0.0,0.0,0.0
"5800
Edição e edição integrada à impressão",2006,4.330061925417214,0.0,0.0,0.0,0.0
"5980
Atividades de televisão, rádio, cinema e  gravação/edição de som e imagem",2006,14.687945125475952,0.0,0.0,0.0,0.0
"6100
Telecomunicações",2006,74.3140106025619,0.0,0.0,0.0,0.0
"6280
Desenvolvimento de sistemas e outros serviços de informação",2006,32.78162720508601,0.0,0.0,0.0,0.0
"6480
Intermediação financeira, seguros e previdência complementar",2006,88.69407018735994,0.0,0.0,0.0,0.0
"6800
Atividades imobiliárias",2006,33.669963660357574,0.0,0.0,0.0,0.0
"6980
Atividades jurídicas, contábeis, consultoria e sedes de empresas ",2006,50.18421942506992,0.0,0.0,0.0,0.0
"7180
Serviços de arquitetura, engenharia, testes/análises técnicas e P & D",2006,105.68426764953065,0.0,0.0,0.0,0.0
"7380
Outras atividades profissionais, científicas e técnicas",2006,11.211870335493476,0.0,0.0,0.0,0.0
"7700
Aluguéis não-imobiliários e gestão de ativos de propriedade intelectual",2006,11.426180976963096,0.0,0.0,0.0,0.0
"7880
Outras atividades administrativas e serviços complementares",2006,316.18926724986807,0.0,0.0,0.0,0.0
"8000
Atividades de vigilância, segurança e investigação",2006,4.922641287103875,0.0,0.0,0.0,0.0
"8400
Administração pública, defesa e seguridade social",2006,631.1085420296264,0.0,0.0,0.0,0.0
"8591
Educação pública",2006,178.28798644050286,0.0,0.0,0.0,0.0
"8592
Educação privada",2006,103.49170204285156,0.0,0.0,0.0,0.0
"8691
Saúde pública",2006,146.3616723779604,38.40033503707156,0.0,0.0,0.0
"8692
Saúde privada",2006,77.75822086171232,55.1053114070723,0.0,0.0,0.0
"9080
Atividades artísticas, criativas e de espetáculos",2006,40.98303412272084,0.0,0.0,0.0,0.0
"9480
Organizações associativas e outros serviços pessoais",2006,125.95853132302281,0.0,0.0,0.0,0.0
"9700
Serviços domésticos",2006,0.0,0.0,0.0,0.0,0.0
RESIDENCIAL,2006,23607.65357518345,50269.34500534478,0.0,0.0,0.0
"0191
Agricultura, inclusive o apoio à agricultura e a pós-colheita",2007,9877.404204565202,0.0,67769.23331170232,0.0,140188.10430722433
"0192
Pecuária, inclusive o apoio à pecuária",2007,4526.9516129770645,1313.6634,356222.000301192,0.0,745774.4541035083
"0280
Produção florestal; pesca e aquicultura",2007,2335.4912186188726,0.0,293.13390413730735,0.0,-40546.976116664795
"0580
Extração de carvão mineral e de minerais não-metálicos",2007,1012.2732758106176,0.0,0.0,0.0,0.0
"0680
Extração de petróleo e gás, inclusive as atividades de apoio",2007,1848.354318290481,0.0,0.0,0.0,0.0
"0791
Extração de minério de ferro, inclusive beneficiamentos e a aglomeração",2007,3537.20388683065,0.0,0.0,0.0,0.0
"0792
Extração de minerais metálicos não-ferrosos, inclusive beneficiamentos",2007,4705.006376401365,0.0,0.0,0.0,0.0
"1091
Abate e produtos de carne, inclusive os produtos do laticínio e da pesca",2007,2647.349593263011,1202.6007,0.0,0.0,0.0
"1092
Fabricação e refino de açúcar",2007,857.4159146190509,0.0,0.0,0.0,0.0
"1093
Outros produtos alimentares",2007,1492.9529517594103,0.0,0.0,0.0,0.0
"1100
Fabricação de bebidas",2007,660.6203182704165,170.1294,0.0,0.0,0.0
"1200
Fabricação de produtos do fumo",2007,27.87105265436767,0.0,0.0,0.0,0.0
"1300
Fabricação de produtos têxteis",2007,1324.16273768428,0.0,0.0,0.0,0.0
"1400
Confecção de artefatos do vestuário e acessórios",2007,85.28153696573736,0.0,0.0,0.0,0.0
"1500
Fabricação de calçados e de artefatos de couro",2007,101.7455866737302,0.0,0.0,0.0,0.0
"1600
Fabricação de produtos da madeira",2007,1317.7584317641958,0.0,0.0,0.0,0.0
"1700
Fabricação de celulose, papel e produtos de papel",2007,4428.057413989834,390.4068,0.0,0.0,0.0
"1800
Impressão e reprodução de gravações",2007,41.42061713081945,0.0,0.0,0.0,0.0
"1991
Refino de petróleo e coquerias",2007,53111.006898653766,0.0,0.0,0.0,0.0
"1992
Fabricação de biocombustíveis",2007,724.7146109859212,0.0,0.0,0.0,0.0
"2091
Fabricação de químicos orgânicos e inorgânicos, resinas e elastômeros",2007,12657.193638407032,0.0,0.0,8448.730966510946,0.0
"2092
Fabricação de defensivos, desinfestantes, tintas e químicos diversos",2007,2718.984881809665,0.0,0.0,0.0,0.0
"2093
Fabricação de produtos de limpeza, cosméticos/perfumaria e higiene pessoal",2007,933.7617190738272,0.0,0.0,0.0,0.0
"2100
Fabricação de produtos farmoquímicos e farmacêuticos",2007,238.09565540084765,0.0,0.0,0.0,0.0
"2200
Fabricação de produtos de borracha e de material plástico",2007,1574.5185772954399,0.0,0.0,0.0,0.0
"2300
Fabricação de produtos de minerais não-metálicos",2007,15905.06334765845,0.0,0.0,23755.058491071002,0.0
"2491
Produção de ferro-gusa/ferroligas, siderurgia e tubos de aço sem costura",2007,7612.613360620024,0.0,0.0,49281.11651692364,0.0
"2492
Metalurgia de metais não-ferrosos e a fundição de metais",2007,4410.86588610164,0.0,0.0,4626.322503567311,0.0
"2500
Fabricação de produtos de metal, exceto máquinas e equipamentos",2007,1604.8759448731932,0.0,0.0,0.0,0.0
"2600
Fabricação de equipamentos de informática, produtos eletrônicos e ópticos",2007,70.54085021921668,0.0,0.0,0.0,0.0
"2700
Fabricação de máquinas e equipamentos elétricos",2007,422.42637294585086,0.0,0.0,0.0,0.0
"2800
Fabricação de máquinas e equipamentos mecânicos",2007,356.7671577665956,0.0,0.0,0.0,0.0
"2991
Fabricação de automóveis, caminhões e ônibus, exceto peças",2007,358.5246185909641,0.0,0.0,0.0,0.0
"2992
Fabricação de peças e acessórios para veículos automotores",2007,997.6467706653626,0.0,0.0,0.0,0.0
"3000
Fabricação de outros equipamentos de transporte, exceto veículos automotores",2007,77.0473049285638,0.0,0.0,0.0,0.0
"3180
Fabricação de móveis e de produtos de indústrias diversas",2007,185.4394343670435,0.0,0.0,0.0,0.0
"3300
Manutenção, reparação e instalação de máquinas e equipamentos",2007,138.36479745468907,0.0,0.0,0.0,0.0
"3500
Energia elétrica, gás natural e outras utilidades",2007,6210.0265161465095,0.0,0.0,0.0,0.0
"3680
Água, esgoto e gestão de resíduos",2007,528.3869065351874,0.0,0.0,0.0,0.0
"4180
Construção",2007,1087.0273226277136,0.0,0.0,0.0,0.0
"4500
Comércio e reparação de veículos automotores e motocicletas",2007,64.45904276379517,0.0,0.0,0.0,0.0
"4680
Comércio por atacado e a varejo, exceto veículos automotores",2007,1096.036417330762,0.0,0.0,0.0,0.0
"4900
Transporte terrestre",2007,139110.2855364626,0.0,0.0,0.0,0.0
"5000
Transporte aquaviário",2007,4323.46181117507,0.0,0.0,0.0,0.0
"5100
Transporte aéreo",2007,6750.889805424852,0.0,0.0,0.0,0.0
"5280
Armazenamento, atividades auxiliares dos transportes e correio",2007,76.1644380281136,0.0,0.0,0.0,0.0
"5500
Alojamento",2007,56.1983751892894,0.0,0.0,0.0,0.0
"5600
Alimentação",2007,103.19556122881586,0.0,0.0,0.0,0.0
"5800
Edição e edição integrada à impressão",2007,4.632057696427635,0.0,0.0,0.0,0.0
"5980
Atividades de televisão, rádio, cinema e  gravação/edição de som e imagem",2007,15.708718968313626,0.0,0.0,0.0,0.0
"6100
Telecomunicações",2007,79.49828049789973,0.0,0.0,0.0,0.0
"6280
Desenvolvimento de sistemas e outros serviços de informação",2007,35.06856432826962,0.0,0.0,0.0,0.0
"6480
Intermediação financeira, seguros e previdência complementar",2007,94.88161421770195,0.0,0.0,0.0,0.0
"6800
Atividades imobiliárias",2007,36.01521973005911,0.0,0.0,0.0,0.0
"6980
Atividades jurídicas, contábeis, consultoria e sedes de empresas ",2007,53.68520958895596,0.0,0.0,0.0,0.0
"7180
Serviços de arquitetura, engenharia, testes/análises técnicas e P & D",2007,110.84140757713908,0.0,0.0,0.0,0.0
"7380
Outras atividades profissionais, científicas e técnicas",2007,11.959168710284908,0.0,0.0,0.0,0.0
"7700
Aluguéis não-imobiliários e gestão de ativos de propriedade intelectual",2007,11.941427255090435,0.0,0.0,0.0,0.0
"7880
Outras atividades administrativas e serviços complementares",2007,338.2438413282275,0.0,0.0,0.0,0.0
"8000
Atividades de vigilância, segurança e investigação",2007,5.248528803780325,0.0,0.0,0.0,0.0
"8400
Administração pública, defesa e seguridade social",2007,650.7019844787962,0.0,0.0,0.0,0.0
"8591
Educação pública",2007,183.78204945252563,0.0,0.0,0.0,0.0
"8592
Educação privada",2007,110.70668923841994,0.0,0.0,0.0,0.0
"8691
Saúde pública",2007,150.77369757651118,42.34968921318828,0.0,0.0,0.0
"8692
Saúde privada",2007,83.13963134765956,57.03458983964424,0.0,0.0,0.0
"9080
Atividades artísticas, criativas e de espetáculos",2007,43.836721355630345,0.0,0.0,0.0,0.0
"9480
Organizações associativas e outros serviços pessoais",2007,134.41412886347442,0.0,0.0,0.0,0.0
"9700
Serviços domésticos",2007,0.0,0.0,0.0,0.0,0.0
RESIDENCIAL,2007,23687.611672822597,50300.44945372541,0.0,0.0,0.0
"0191
Agricultura, inclusive o apoio à agricultura e a pós-colheita",2008,10817.90819647277,0.0,69438.88363163511,0.0,145487.18143581037
"0192
Pecuária, inclusive o apoio à pecuária",2008,4929.178577130582,1404.7656000000002,362381.94457487384,0.0,843713.8427128744
"0280
Produção florestal; pesca e aquicultura",2008,2542.7115838039613,0.0,288.5938460868805,0.0,-34552.3931570911
"0580
Extração de carvão mineral e de minerais não-metálicos",2008,932.2305513045878,0.0,0.0,0.0,0.0
"0680
Extração de petróleo e gás, inclusive as atividades de apoio",2008,2221.2956948511483,0.0,0.0,0.0,0.0
"0791
Extração de minério de ferro, inclusive beneficiamentos e a aglomeração",2008,3736.610301882479,0.0,0.0,0.0,0.0
"0792
Extração de minerais metálicos não-ferrosos, inclusive beneficiamentos",2008,3916.0884634512495,0.0,0.0,0.0,0.0
"1091
Abate e produtos de carne, inclusive os produtos do laticínio e da pesca",2008,2660.1421916297318,1276.6509,0.0,0.0,0.0
"1092
Fabricação e refino de açúcar",2008,844.5873818140731,0.0,0.0,0.0,0.0
"1093
Outros produtos alimentares",2008,1511.0240899791763,0.0,0.0,0.0,0.0
"1100
Fabricação de bebidas",2008,655.5803995720383,123.9399,0.0,0.0,0.0
"1200
Fabricação de produtos do fumo",2008,30.13019719308164,0.0,0.0,0.0,0.0
"1300
Fabricação de produtos têxteis",2008,1189.1951559088375,0.0,0.0,0.0,0.0
"1400
Confecção de artefatos do vestuário e acessórios",2008,92.17536362487675,0.0,0.0,0.0,0.0
"1500
Fabricação de calçados e de artefatos de couro",2008,109.85864774723208,0.0,0.0,0.0,0.0
"1600
Fabricação de produtos da madeira",2008,1469.6686896453748,0.0,0.0,0.0,0.0
"1700
Fabricação de celulose, papel e produtos de papel",2008,4816.8080792805895,405.2139,0.0,0.0,0.0
"1800
Impressão e reprodução de gravações",2008,44.73883735724916,0.0,0.0,0.0,0.0
"1991
Refino de petróleo e coquerias",2008,62992.490358117815,0.0,0.0,0.0,0.0
"1992
Fabricação de biocombustíveis",2008,880.5403930469195,0.0,0.0,0.0,0.0
"2091
Fabricação de químicos orgânicos e inorgânicos, resinas e elastômeros",2008,12359.075896219421,0.0,0.0,7652.1937069227715,0.0
"2092
Fabricação de defensivos, desinfestantes, tintas e químicos diversos",2008,2438.2970236343544,0.0,0.0,0.0,0.0
"2093
Fabricação de produtos de limpeza, cosméticos/perfumaria e higiene pessoal",2008,834.103320339942,0.0,0.0,0.0,0.0
"2100
Fabricação de produtos farmoquímicos e farmacêuticos",2008,273.6770214051037,0.0,0.0,0.0,0.0
"2200
Fabricação de produtos de borracha e de material plástico",2008,1738.717174767324,0.0,0.0,0.0,0.0
"2300
Fabricação de produtos de minerais não-metálicos",2008,17369.765379076045,0.0,0.0,25562.17392521989,0.0
"2491
Produção de ferro-gusa/ferroligas, siderurgia e tubos de aço sem costura",2008,8102.218618572859,0.0,0.0,46005.62228756156,0.0
"2492
Metalurgia de metais não-ferrosos e a fundição de metais",2008,4112.9168212201885,0.0,0.0,4690.625643642956,0.0
"2500
Fabricação de produtos de metal, exceto máquinas e equipamentos",2008,1565.5297491357678,0.0,0.0,0.0,0.0
"2600
Fabricação de equipamentos de informática, produtos eletrônicos e ópticos",2008,76.14621266838365,0.0,0.0,0.0,0.0
"2700
Fabricação de máquinas e equipamentos elétricos",2008,465.2213316424708,0.0,0.0,0.0,0.0
"2800
Fabricação de máquinas e equipamentos mecânicos",2008,392.1014422935264,0.0,0.0,0.0,0.0
"2991
Fabricação de automóveis, caminhões e ônibus, exceto peças",2008,409.7745854651825,0.0,0.0,0.0,0.0
"2992
Fabricação de peças e acessórios para veículos automotores",2008,1191.0920558181388,0.0,0.0,0.0,0.0
"3000
Fabricação de outros equipamentos de transporte, exceto veículos automotores",2008,83.18831349253117,0.0,0.0,0.0,0.0
"3180
Fabricação de móveis e de produtos de indústrias diversas",2008,200.18761537464152,0.0,0.0,0.0,0.0
"3300
Manutenção, reparação e instalação de máquinas e equipamentos",2008,149.11044292305044,0.0,0.0,0.0,0.0
"3500
Energia elétrica, gás natural e outras utilidades",2008,5911.836881315106,0.0,0.0,0.0,0.0
"3680
Água, esgoto e gestão de resíduos",2008,499.7448479862148,0.0,0.0,0.0,0.0
"4180
Construção",2008,1177.9441578284952,0.0,0.0,0.0,0.0
"4500
Comércio e reparação de veículos automotores e motocicletas",2008,63.74672994416774,0.0,0.0,0.0,0.0
"4680
Comércio por atacado e a varejo, exceto veículos automotores",2008,1078.4455724725417,0.0,0.0,0.0,0.0
"4900
Transporte terrestre",2008,144447.10459683693,0.0,0.0,0.0,0.0
"5000
Transporte aquaviário",2008,4694.197068379762,0.0,0.0,0.0,0.0
"5100
Transporte aéreo",2008,6676.232062300361,0.0,0.0,0.0,0.0
"5280
Armazenamento, atividades auxiliares dos transportes e correio",2008,74.87339408079207,0.0,0.0,0.0,0.0
"5500
Alojamento",2008,55.58253969764186,0.0,0.0,0.0,0.0
"5600
Alimentação",2008,100.72058113311573,0.0,0.0,0.0,0.0
"5800
Edição e edição integrada à impressão",2008,4.58184000721717,0.0,0.0,0.0,0.0
"5980
Atividades de televisão, rádio, cinema e  gravação/edição de som e imagem",2008,15.53639842190515,0.0,0.0,0.0,0.0
"6100
Telecomunicações",2008,78.63791669829666,0.0,0.0,0.0,0.0
"6280
Desenvolvimento de sistemas e outros serviços de informação",2008,34.68907862798341,0.0,0.0,0.0,0.0
"6480
Intermediação financeira, seguros e previdência complementar",2008,93.8548765537747,0.0,0.0,0.0,0.0
"6800
Atividades imobiliárias",2008,35.62343656828685,0.0,0.0,0.0,0.0
"6980
Atividades jurídicas, contábeis, consultoria e sedes de empresas ",2008,53.104268516912875,0.0,0.0,0.0,0.0
"7180
Serviços de arquitetura, engenharia, testes/análises técnicas e P & D",2008,71.71167761861552,0.0,0.0,0.0,0.0
"7380
Outras atividades profissionais, científicas e técnicas",2008,11.810594829732715,0.0,0.0,0.0,0.0
"7700
Aluguéis não-imobiliários e gestão de ativos de propriedade intelectual",2008,11.65047578347543,0.0,0.0,0.0,0.0
"7880
Outras atividades administrativas e serviços complementares",2008,334.5769311015389,0.0,0.0,0.0,0.0
"8000
Atividades de vigilância, segurança e investigação",2008,5.171684107399196,0.0,0.0,0.0,0.0
"8400
Administração pública, defesa e seguridade social",2008,612.7265203659159,0.0,0.0,0.0,0.0
"8591
Educação pública",2008,173.31227723732056,0.0,0.0,0.0,0.0
"8592
Educação privada",2008,109.50312237879963,0.0,0.0,0.0,0.0
"8691
Saúde pública",2008,142.74749057765032,48.60785344412514,0.0,0.0,0.0
"8692
Saúde privada",2008,82.15452792764212,61.47649936319111,0.0,0.0,0.0
"9080
Atividades artísticas, criativas e de espetáculos",2008,43.35829951604069,0.0,0.0,0.0,0.0
"9480
Organizações associativas e outros serviços pessoais",2008,132.7700249439121,0.0,0.0,0.0,0.0
"9700
Serviços domésticos",2008,0.0,0.0,0.0,0.0,0.0
RESIDENCIAL,2008,24000.762987148988,51175.485941330255,0.0,0.0,0.0
"0191
Agricultura, inclusive o apoio à agricultura e a pós-colheita",2009,10425.555048411306,0.0,67698.4945093008,0.0,57567.72064144006
"0192
Pecuária, inclusive o apoio à pecuária",2009,4740.294714979858,1500.5802,369034.4270874455,0.0,293230.3964030949
"0280
Produção florestal; pesca e aquicultura",2009,2430.472666786433,0.0,276.63791712022925,0.0,-33145.71435479873
"0580
Extração de carvão mineral e de minerais não-metálicos",2009,921.546191479383,0.0,0.0,0.0,0.0
"0680
Extração de petróleo e gás, inclusive as atividades de apoio",2009,2074.7544049520893,0.0,0.0,0.0,0.0
"0791
Extração de minério de ferro, inclusive beneficiamentos e a aglomeração",2009,2950.9347767170193,0.0,0.0,0.0,0.0
"0792
Extração de minerais metálicos não-ferrosos, inclusive beneficiamentos",2009,2689.0095044512336,0.0,0.0,0.0,0.0
"1091
Abate e produtos de carne, inclusive os produtos do laticínio e da pesca",2009,2676.726732504801,1299.123,0.0,0.0,0.0
"1092
Fabricação e refino de açúcar",2009,855.5454726953105,0.0,0.0,0.0,0.0
"1093
Outros produtos alimentares",2009,1510.8247971324686,0.0,0.0,0.0,0.0
"1100
Fabricação de bebidas",2009,660.947007217586,71.316,0.0,0.0,0.0
"1200
Fabricação de produtos do fumo",2009,30.226696493829092,0.0,0.0,0.0,0.0
"1300
Fabricação de produtos têxteis",2009,1134.5831291226546,0.0,0.0,0.0,0.0
"1400
Confecção de artefatos do vestuário e acessórios",2009,92.28489540662541,0.0,0.0,0.0,0.0
"1500
Fabricação de calçados e de artefatos de couro",2009,110.86558103090555,0.0,0.0,0.0,0.0
"1600
Fabricação de produtos da madeira",2009,1472.0347633780602,0.0,0.0,0.0,0.0
"1700
Fabricação de celulose, papel e produtos de papel",2009,4421.348786362221,415.4031,0.0,0.0,0.0
"1800
Impressão e reprodução de gravações",2009,44.778008501475384,0.0,0.0,0.0,0.0
"1991
Refino de petróleo e coquerias",2009,58667.96110022272,0.0,0.0,0.0,0.0
"1992
Fabricação de biocombustíveis",2009,806.9217788839426,0.0,0.0,0.0,0.0
"2091
Fabricação de químicos orgânicos e inorgânicos, resinas e elastômeros",2009,12226.486542748866,0.0,0.0,7584.047805644214,0.0
"2092
Fabricação de defensivos, desinfestantes, tintas e químicos diversos",2009,2488.5256398108113,0.0,0.0,0.0,0.0
"2093
Fabricação de produtos de limpeza, cosméticos/perfumaria e higiene pessoal",2009,848.0180823903389,0.0,0.0,0.0,0.0
"2100
Fabricação de produtos farmoquímicos e farmacêuticos",2009,272.0163438202397,0.0,0.0,0.0,0.0
"2200
Fabricação de produtos de borracha e de material plástico",2009,1752.1451658013339,0.0,0.0,0.0,0.0
"2300
Fabricação de produtos de minerais não-metálicos",2009,18556.663299827294,0.0,0.0,25045.138405175403,0.0
"2491
Produção de ferro-gusa/ferroligas, siderurgia e tubos de aço sem costura",2009,6190.61400236552,0.0,0.0,37182.78441581993,0.0
"2492
Metalurgia de metais não-ferrosos e a fundição de metais",2009,3421.194464270333,0.0,0.0,4073.180480141549,0.0
"2500
Fabricação de produtos de metal, exceto máquinas e equipamentos",2009,1255.4583123898728,0.0,0.0,0.0,0.0
"2600
Fabricação de equipamentos de informática, produtos eletrônicos e ópticos",2009,76.26809143232107,0.0,0.0,0.0,0.0
"2700
Fabricação de máquinas e equipamentos elétricos",2009,472.2261748054423,0.0,0.0,0.0,0.0
"2800
Fabricação de máquinas e equipamentos mecânicos",2009,394.4359624199839,0.0,0.0,0.0,0.0
"2991
Fabricação de automóveis, caminhões e ônibus, exceto peças",2009,408.5808635798843,0.0,0.0,0.0,0.0
"2992
Fabricação de peças e acessórios para veículos automotores",2009,1244.0230454433718,0.0,0.0,0.0,0.0
"3000
Fabricação de outros equipamentos de transporte, exceto veículos automotores",2009,83.46350886097667,0.0,0.0,0.0,0.0
"3180
Fabricação de móveis e de produtos de indústrias diversas",2009,201.24596380750236,0.0,0.0,0.0,0.0
"3300
Manutenção, reparação e instalação de máquinas e equipamentos",2009,151.6074264901922,0.0,0.0,0.0,0.0
"3500
Energia elétrica, gás natural e outras utilidades",2009,5895.709369730443,0.0,0.0,0.0,0.0
"3680
Água, esgoto e gestão de resíduos",2009,431.07215457664614,0.0,0.0,0.0,0.0
"4180
Construção",2009,1204.5379928167738,0.0,0.0,0.0,0.0
"4500
Comércio e reparação de veículos automotores e motocicletas",2009,57.30063455351092,0.0,0.0,0.0,0.0
"4680
Comércio por atacado e a varejo, exceto veículos automotores",2009,932.2562439627657,0.0,0.0,0.0,0.0
"4900
Transporte terrestre",2009,142185.28845173068,0.0,0.0,0.0,0.0
"5000
Transporte aquaviário",2009,4394.571045861381,0.0,0.0,0.0,0.0
"5100
Transporte aéreo",2009,7834.266687117209,0.0,0.0,0.0,0.0
"5280
Armazenamento, atividades auxiliares dos transportes e correio",2009,65.55283539629508,0.0,0.0,0.0,0.0
"5500
Alojamento",2009,49.93322375195467,0.0,0.0,0.0,0.0
"5600
Alimentação",2009,75.21391102778509,0.0,0.0,0.0,0.0
"5800
Edição e edição integrada à impressão",2009,4.1225121356512044,0.0,0.0,0.0,0.0
"5980
Atividades de televisão, rádio, cinema e  gravação/edição de som e imagem",2009,13.956495303345918,0.0,0.0,0.0,0.0
"6100
Telecomunicações",2009,70.75805633290248,0.0,0.0,0.0,0.0
"6280
Desenvolvimento de sistemas e outros serviços de informação",2009,31.213179732965134,0.0,0.0,0.0,0.0
"6480
Intermediação financeira, seguros e previdência complementar",2009,84.45047394037763,0.0,0.0,0.0,0.0
"6800
Atividades imobiliárias",2009,32.03144283348175,0.0,0.0,0.0,0.0
"6980
Atividades jurídicas, contábeis, consultoria e sedes de empresas ",2009,47.7831393442923,0.0,0.0,0.0,0.0
"7180
Serviços de arquitetura, engenharia, testes/análises técnicas e P & D",2009,65.80364657697304,0.0,0.0,0.0,0.0
"7380
Outras atividades profissionais, científicas e técnicas",2009,10.410104769719997,0.0,0.0,0.0,0.0
"7700
Aluguéis não-imobiliários e gestão de ativos de propriedade intelectual",2009,8.746702523074102,0.0,0.0,0.0,0.0
"7880
Outras atividades administrativas e serviços complementares",2009,301.02915010753406,0.0,0.0,0.0,0.0
"8000
Atividades de vigilância, segurança e investigação",2009,4.605961312395937,0.0,0.0,0.0,0.0
